Word Function ^ Morphology ^ Subclause Function ^ Clause Function ^ Gloss
connector ^ conj ^ predicator ^ predicator ^ and
connector ^ conj ^ predicator ^ qualifier ^ and
connector ^ conj ^ predicator ^ subject ^ or
connector ^ conj ^ predicator ^ subject ^ and
connector ^ conj ^ predicator ^ subject ^ both
connector ^ conj ^ predicator ^ subject ^ even
connector ^ conj ^ predicator ^ subject ^ whether
connector ^ conj ^ qualifier ^ * ^ and
connector ^ conj ^ qualifier ^ adjunct ^ and
connector ^ conj ^ qualifier ^ adjunct ^ than
connector ^ conj ^ qualifier ^ adjunct ^ both
connector ^ conj ^ qualifier ^ adjunct ^ both,
connector ^ conj ^ qualifier ^ adjunct ^ along with
connector ^ conj ^ qualifier ^ adjunct ^ or
connector ^ conj ^ qualifier ^ adjunct ^ but
connector ^ conj ^ qualifier ^ adjunct ^ also
connector ^ conj ^ qualifier ^ complement ^ and
connector ^ conj ^ qualifier ^ complement ^ or
connector ^ conj ^ qualifier ^ complement ^ whether
connector ^ conj ^ qualifier ^ complement ^ but
connector ^ conj ^ qualifier ^ complement ^ both
connector ^ conj ^ qualifier ^ definer ^ and
connector ^ conj ^ qualifier ^ definer ^ both
connector ^ conj ^ qualifier ^ definer ^ then
connector ^ conj ^ qualifier ^ definer ^ or
connector ^ conj ^ qualifier ^ definer ^ but
connector ^ conj ^ qualifier ^ definer ^ however
connector ^ conj ^ qualifier ^ head ^ and
connector ^ conj ^ qualifier ^ head ^ also
connector ^ conj ^ qualifier ^ qualifier ^ and
connector ^ conj ^ qualifier ^ subject ^ and
connector ^ conj ^ qualifier ^ subject ^ or
connector ^ conj ^ qualifier ^ subject ^ between
connector ^ conj ^ qualifier ^ subject ^ both
connector ^ conj ^ relator ^ adjunct ^ and
connector ^ conj ^ relator ^ adjunct ^ both
connector ^ conj ^ relator ^ adjunct ^ or
connector ^ conj ^ relator ^ complement ^ and
connector ^ conj ^ relator ^ complement ^ then
connector ^ conj ^ relator ^ complement ^ or
connector ^ conj ^ relator ^ complement ^ also
connector ^ conj ^ relator ^ definer ^ and
connector ^ conj ^ relator ^ definer ^ but
connector ^ conj ^ relator ^ definer ^ then
connector ^ conj ^ relator ^ definer ^ both
connector ^ conj ^ relator ^ head ^ even
connector ^ conj ^ relator ^ qualifier ^ and
connector ^ conj ^ relator ^ subject ^ and
connector ^ conj ^ relator ^ subject ^ and also
connector ^ conj ^ specifier ^ adjunct ^ as
connector ^ conj ^ specifier ^ adjunct ^ but
connector ^ conj ^ specifier ^ definer ^ but
connector ^ conj ^ specifier ^ definer ^ as
connector ^ conj ^ subject ^ adjunct ^ and
connector ^ conj ^ subject ^ adjunct ^ or
connector ^ conj ^ subject ^ adjunct ^ both
connector ^ conj ^ subject ^ adjunct ^ also
connector ^ conj ^ subject ^ adjunct ^ also,
connector ^ conj ^ subject ^ adjunct ^ now,
connector ^ conj ^ subject ^ adjunct ^ nor
connector ^ conj ^ subject ^ complement ^ and
connector ^ conj ^ subject ^ complement ^ or
connector ^ conj ^ subject ^ complement ^ both
connector ^ conj ^ subject ^ complement ^ but
connector ^ conj ^ subject ^ definer ^ and
connector ^ conj ^ subject ^ definer ^ or
connector ^ conj ^ subject ^ definer ^ both
connector ^ conj ^ subject ^ qualifier ^ and
connector ^ conj ^ subject ^ subject ^ and
connector ^ conj ^ subject ^ subject ^ or
connector ^ conj ^ subject ^ subject ^ both
connector ^ conj ^ subject ^ subject ^ also
connector ^ conj-n ^ adjunct ^ adjunct ^ not even
connector ^ conj-n ^ adjunct ^ complement ^ neither
connector ^ conj-n ^ adjunct ^ complement ^ nor
connector ^ conj-n ^ adjunct ^ definer ^ nor
connector ^ conj-n ^ adjunct ^ subject ^ neither
connector ^ conj-n ^ adjunct ^ subject ^ nor
connector ^ conj-n ^ complement ^ adjunct ^ neither
connector ^ conj-n ^ complement ^ adjunct ^ nor
