clause word index ^ length
11 ^ 2
16 ^ 2
21 ^ 2
23 ^ 4
30 ^ 2
32 ^ 3
41 ^ 2
46 ^ 2
51 ^ 2
56 ^ 2
61 ^ 2
66 ^ 2
74 ^ 2
82 ^ 2
87 ^ 2
94 ^ 2
103 ^ 2
108 ^ 2
113 ^ 2
118 ^ 2
123 ^ 2
128 ^ 2
133 ^ 2
138 ^ 2
143 ^ 2
148 ^ 2
153 ^ 2
158 ^ 2
163 ^ 2
165 ^ 4
180 ^ 2
185 ^ 2
190 ^ 2
195 ^ 2
200 ^ 2
205 ^ 2
210 ^ 2
215 ^ 2
220 ^ 2
225 ^ 2
230 ^ 2
235 ^ 2
255 ^ 2
264 ^ 2
274 ^ 2
289 ^ 2
354 ^ 3
361 ^ 3
393 ^ 3
420 ^ 3
433 ^ 3
467 ^ 3
490 ^ 3
493 ^ 2
537 ^ 3
546 ^ 2
551 ^ 2
581 ^ 2
605 ^ 2
608 ^ 2
617 ^ 2
630 ^ 3
666 ^ 2
671 ^ 2
673 ^ 4
692 ^ 2
701 ^ 2
703 ^ 4
748 ^ 3
791 ^ 3
811 ^ 2
818 ^ 2
820 ^ 4
833 ^ 2
841 ^ 2
843 ^ 4
857 ^ 2
934 ^ 3
939 ^ 3
947 ^ 3
954 ^ 2
966 ^ 3
993 ^ 3
1034 ^ 2
1049 ^ 2
1066 ^ 2
1086 ^ 2
1093 ^ 2
1113 ^ 3
1118 ^ 3
1179 ^ 2
1201 ^ 2
1221 ^ 3
1321 ^ 3
1336 ^ 3
1363 ^ 3
1424 ^ 2
1502 ^ 2
1530 ^ 2
1536 ^ 2
1544 ^ 3
1565 ^ 3
1575 ^ 2
1577 ^ 4
1596 ^ 2
1602 ^ 2
1604 ^ 3
1660 ^ 2
1676 ^ 3
1706 ^ 2
1713 ^ 2
1731 ^ 2
1739 ^ 2
1763 ^ 2
1784 ^ 2
1791 ^ 2
1817 ^ 2
1843 ^ 2
1858 ^ 4
1864 ^ 3
1876 ^ 2
1878 ^ 3
1926 ^ 2
1975 ^ 2
1995 ^ 3
2006 ^ 3
2029 ^ 3
