clause word index ^ length
2373 ^ 4
2378 ^ 2
2380 ^ 5
2386 ^ 2
2388 ^ 4
2392 ^ 5
2397 ^ 4
2401 ^ 4
2405 ^ 2
2407 ^ 4
2411 ^ 9
2420 ^ 9
2429 ^ 6
2435 ^ 3
2438 ^ 3
2441 ^ 3
2444 ^ 7
2451 ^ 7
2458 ^ 4
2462 ^ 6
2468 ^ 4
2472 ^ 8
2480 ^ 2
2482 ^ 8
2490 ^ 4
2494 ^ 3
2497 ^ 11
2508 ^ 4
2512 ^ 4
2516 ^ 11
2527 ^ 5
2532 ^ 3
2535 ^ 4
2539 ^ 4
2543 ^ 5
2548 ^ 5
2553 ^ 8
2561 ^ 4
2565 ^ 7
2572 ^ 3
2575 ^ 5
2580 ^ 2
4992 ^ 2
4994 ^ 2
4996 ^ 2
4998 ^ 2
5000 ^ 2
5002 ^ 2
5004 ^ 11
5015 ^ 4
5019 ^ 7
5026 ^ 4
5030 ^ 3
5328 ^ 10
5339 ^ 9
5348 ^ 3
5351 ^ 5
5356 ^ 2
5358 ^ 3
5362 ^ 3
5365 ^ 2
5367 ^ 7
5374 ^ 5
5379 ^ 13
5392 ^ 3
5395 ^ 5
5400 ^ 2
5402 ^ 3
5405 ^ 4
5409 ^ 2
5411 ^ 7
5418 ^ 12
5430 ^ 8
5438 ^ 11
5449 ^ 2
5451 ^ 2
5453 ^ 5
5458 ^ 2
5460 ^ 2
5464 ^ 2
5466 ^ 6
5472 ^ 6
5478 ^ 6
5484 ^ 7
6162 ^ 2
6164 ^ 3
6168 ^ 4
6172 ^ 5
6177 ^ 6
6183 ^ 11
6194 ^ 3
6197 ^ 3
6200 ^ 6
6206 ^ 3
6209 ^ 2
6211 ^ 2
6213 ^ 3
6216 ^ 5
6221 ^ 3
6224 ^ 6
6231 ^ 7
6238 ^ 2
6241 ^ 2
6244 ^ 3
6248 ^ 4
6253 ^ 3
6256 ^ 4
6260 ^ 4
6265 ^ 4
6269 ^ 8
6277 ^ 3
6280 ^ 2
6282 ^ 5
6287 ^ 4
6291 ^ 2
6293 ^ 4
6297 ^ 4
6301 ^ 2
6303 ^ 6
9283 ^ 2
9285 ^ 4
9290 ^ 7
9297 ^ 6
9303 ^ 5
9308 ^ 5
9314 ^ 3
9318 ^ 7
9325 ^ 2
9327 ^ 2
9329 ^ 3
9333 ^ 9
9342 ^ 5
9348 ^ 4
9441 ^ 9
9450 ^ 3
9453 ^ 2
9455 ^ 3
9458 ^ 2
9461 ^ 2
9463 ^ 5
9468 ^ 2
9470 ^ 2
9472 ^ 4
10856 ^ 4
