clause word index ^ length
98 ^ 2
278 ^ 4
443 ^ 2
463 ^ 2
495 ^ 2
510 ^ 2
835 ^ 2
875 ^ 2
907 ^ 2
916 ^ 2
982 ^ 2
999 ^ 2
1001 ^ 2
1024 ^ 2
1058 ^ 2
1203 ^ 2
1261 ^ 2
1305 ^ 2
1313 ^ 2
1366 ^ 2
1368 ^ 4
1435 ^ 2
1457 ^ 2
1492 ^ 2
1499 ^ 2
1549 ^ 2
1598 ^ 2
1685 ^ 2
1692 ^ 2
1727 ^ 2
1752 ^ 2
1793 ^ 2
1819 ^ 2
1918 ^ 2
1933 ^ 2
1947 ^ 2
1960 ^ 2
1962 ^ 2
1970 ^ 2
1985 ^ 2
2000 ^ 2
2012 ^ 2
2024 ^ 2
2156 ^ 3
2188 ^ 3
2263 ^ 2
2272 ^ 3
2281 ^ 3
2414 ^ 3
2589 ^ 2
2874 ^ 2
2969 ^ 2
2980 ^ 2
3025 ^ 2
3052 ^ 2
3104 ^ 2
3106 ^ 4
3127 ^ 2
3159 ^ 3
3211 ^ 3
3467 ^ 2
3474 ^ 3
3834 ^ 2
3839 ^ 2
3854 ^ 2
3978 ^ 2
3984 ^ 2
3994 ^ 3
4106 ^ 2
4136 ^ 2
4150 ^ 2
4167 ^ 2
4220 ^ 2
4270 ^ 2
4314 ^ 2
4481 ^ 2
4507 ^ 2
4647 ^ 2
4802 ^ 2
4826 ^ 2
4869 ^ 2
4887 ^ 2
4901 ^ 4
4920 ^ 2
4922 ^ 2
4937 ^ 2
4939 ^ 2
4980 ^ 2
4990 ^ 2
5030 ^ 3
5105 ^ 3
5115 ^ 2
5173 ^ 3
5204 ^ 3
5265 ^ 2
5272 ^ 2
5287 ^ 2
5397 ^ 3
5486 ^ 2
5583 ^ 3
5631 ^ 2
5722 ^ 2
5775 ^ 2
5791 ^ 2
5863 ^ 2
5875 ^ 2
5877 ^ 2
5992 ^ 2
5994 ^ 3
6154 ^ 2
6159 ^ 2
6224 ^ 2
6228 ^ 2
6458 ^ 2
6534 ^ 2
6544 ^ 2
6591 ^ 3
6604 ^ 2
6668 ^ 2
6726 ^ 2
6728 ^ 2
6767 ^ 2
6778 ^ 2
6783 ^ 2
6832 ^ 2
6896 ^ 3
6900 ^ 2
6986 ^ 3
7154 ^ 2
7156 ^ 2
7220 ^ 3
7297 ^ 2
7372 ^ 2
7374 ^ 3
7377 ^ 2
7422 ^ 2
7447 ^ 2
7468 ^ 2
7525 ^ 2
7560 ^ 2
7562 ^ 2
7576 ^ 3
7583 ^ 2
7593 ^ 2
7609 ^ 2
7677 ^ 2
7679 ^ 2
7693 ^ 2
7709 ^ 2
7717 ^ 2
7752 ^ 2
7757 ^ 2
7782 ^ 2
7791 ^ 2
7803 ^ 3
7814 ^ 2
7846 ^ 2
7871 ^ 2
7907 ^ 2
7918 ^ 2
7926 ^ 2
7935 ^ 2
7954 ^ 2
8009 ^ 3
8155 ^ 2
8160 ^ 2
8389 ^ 2
8464 ^ 2
8606 ^ 3
8630 ^ 3
8655 ^ 2
8678 ^ 2
8729 ^ 2
8925 ^ 2
8981 ^ 2
9002 ^ 2
9026 ^ 3
9063 ^ 2
9216 ^ 2
9286 ^ 2
9293 ^ 2
9338 ^ 2
9340 ^ 2
9373 ^ 2
9383 ^ 2
9403 ^ 2
9405 ^ 2
9416 ^ 2
9422 ^ 2
9424 ^ 2
9434 ^ 2
9448 ^ 2
9466 ^ 2
9487 ^ 2
9543 ^ 2
9545 ^ 2
9649 ^ 2
9653 ^ 2
9718 ^ 3
9725 ^ 2
9731 ^ 3
9765 ^ 2
9935 ^ 2
9987 ^ 2
10150 ^ 2
10206 ^ 2
10284 ^ 2
10313 ^ 2
10330 ^ 2
10350 ^ 2
10372 ^ 2
10463 ^ 2
10469 ^ 3
10486 ^ 3
10554 ^ 3
10594 ^ 2
10727 ^ 2
10747 ^ 2
10789 ^ 3
10806 ^ 3
10953 ^ 2
11098 ^ 2
11100 ^ 3
11145 ^ 2
11187 ^ 2
11329 ^ 2
11348 ^ 2
11414 ^ 2
11418 ^ 2
11430 ^ 2
11472 ^ 2
11580 ^ 2
11647 ^ 2
11649 ^ 3
11734 ^ 2
11767 ^ 3
11876 ^ 2
11915 ^ 2
12021 ^ 2
12197 ^ 2
12218 ^ 2
12388 ^ 2
12428 ^ 2
12582 ^ 2
12605 ^ 2
12668 ^ 2
12702 ^ 2
12756 ^ 2
12823 ^ 2
12887 ^ 2
13004 ^ 2
13088 ^ 2
13126 ^ 2
13171 ^ 2
13201 ^ 2
13292 ^ 2
13314 ^ 2
13335 ^ 2
13588 ^ 2
13714 ^ 2
13774 ^ 2
13865 ^ 2
13893 ^ 2
13930 ^ 2
13932 ^ 3
13948 ^ 2
13994 ^ 2
14006 ^ 2
14012 ^ 2
14021 ^ 3
14032 ^ 2
14049 ^ 3
14060 ^ 2
14207 ^ 2
14237 ^ 2
14255 ^ 3
14258 ^ 2
14260 ^ 2
14372 ^ 2
14386 ^ 2
