first word id ^ word function phrase
1 ^ head head head head head qualifier head qualifier
9 ^ head head specifier head
13 ^ head head head specifier head
18 ^ head head head specifier head connector specifier head qualifier
27 ^ head head head specifier head connector specifier head specifier specifier head
38 ^ head head head specifier head
43 ^ head head head specifier head
48 ^ head head head specifier head
53 ^ head head head specifier head
58 ^ head head head specifier head
63 ^ head head head specifier head specifier specifier head
71 ^ head head head specifier head specifier specifier head
79 ^ head head head specifier head
84 ^ head head head specifier head specifier head
91 ^ head head head specifier head specifier head specifier head
100 ^ head head head specifier head
105 ^ head head head specifier head
110 ^ head head head specifier head
115 ^ head head head specifier head
120 ^ head head head specifier head
125 ^ head head head specifier head
130 ^ head head head specifier head
135 ^ head head head specifier head
140 ^ head head head specifier head
145 ^ head head head specifier head
150 ^ head head head specifier head
155 ^ head head head specifier head
160 ^ head head head specifier head connector specifier head qualifier specifier specifier head qualifier
173 ^ specifier head
175 ^ specifier head qualifier head head specifier head
182 ^ head head head specifier head
187 ^ head head head specifier head
192 ^ head head head specifier head
197 ^ head head head specifier head
202 ^ head head head specifier head
207 ^ head head head specifier head
212 ^ head head head specifier head
217 ^ head head head specifier head
222 ^ head head head specifier head
227 ^ head head head specifier head
232 ^ head head head specifier head specifier head qualifier
240 ^ specifier head head head
244 ^ specifier head head
247 ^ definer head
249 ^ specifier head specifier head specifier head head definer
257 ^ head specifier head specifier specifier head qualifier head definer
266 ^ head specifier specifier head qualifier specifier specifier head head definer
276 ^ specifier head
278 ^ head definer specifier head head head
284 ^ head specifier head qualifier definer specifier head
291 ^ head head head head head
296 ^ specifier head head specifier head definer
302 ^ head head
304 ^ specifier head qualifier
307 ^ head head
309 ^ head head head
312 ^ head head head
315 ^ head head head
318 ^ head head head head
322 ^ head
323 ^ head qualifier specifier head head head
329 ^ head
330 ^ head head qualifier head head
335 ^ head head specifier head qualifier
340 ^ specifier head specifier head head specifier head head
348 ^ definer
349 ^ head head head
352 ^ head head specifier head qualifier head
358 ^ head head head specifier head qualifier specifier specifier head qualifier
368 ^ head head
370 ^ definer head
372 ^ head head
374 ^ specifier head specifier head specifier specifier head
381 ^ head
382 ^ head
383 ^ specifier head specifier head head
388 ^ head head head
391 ^ head head specifier head qualifier head
397 ^ head head
399 ^ head
400 ^ specifier head specifier head
404 ^ head head specifier head specifier specifier head head
412 ^ head head head specifier head qualifier
418 ^ head head specifier head qualifier
423 ^ head head head head
427 ^ specifier head head head
431 ^ head head specifier head qualifier head
437 ^ specifier head
439 ^ head head specifier head specifier head specifier head head specifier head
450 ^ head
451 ^ head specifier head head specifier head
457 ^ head
458 ^ head head specifier
461 ^ head head specifier head
465 ^ head head qualifier specifier head specifier specifier head
473 ^ head head
475 ^ head head
477 ^ head head specifier head definer head
483 ^ head definer head specifier head
488 ^ head
489 ^ head definer specifier head connector head specifier head head specifier head
500 ^ head specifier head head
504 ^ head head head head
508 ^ specifier head specifier head
512 ^ head head head specifier specifier head
518 ^ head head head head qualifier head head head specifier specifier head qualifier
530 ^ specifier head head head
534 ^ head
535 ^ head head specifier head qualifier specifier head
542 ^ head head
544 ^ head head specifier head head specifier head specifier head specifier
554 ^ head head
556 ^ head
557 ^ head head specifier head head
562 ^ head head head specifier specifier head
568 ^ head head head
571 ^ head head
573 ^ head head
575 ^ head head head
578 ^ head head
580 ^ head specifier head head
584 ^ head head
586 ^ specifier head
588 ^ head head specifier specifier head head head
595 ^ head
596 ^ head head
598 ^ specifier head head specifier head
603 ^ head head specifier head head head definer head
611 ^ head
612 ^ head specifier specifier head head specifier head specifier head specifier head qualifier
624 ^ head
625 ^ head head head
628 ^ head
629 ^ head specifier head qualifier head head head head connector head connector head
641 ^ head
642 ^ head specifier head
645 ^ head head specifier head specifier definer head head specifier specifier head qualifier
657 ^ head head head
660 ^ head
661 ^ head qualifier head specifier head specifier head
668 ^ head
669 ^ head head specifier head connector specifier head qualifier
677 ^ head head specifier head
681 ^ head head head
684 ^ head head head head
688 ^ head head head
691 ^ head specifier head
694 ^ specifier head head
697 ^ head head
699 ^ head head specifier head connector specifier head qualifier head
708 ^ head head specifier head
712 ^ head head head head head head head
719 ^ head head
721 ^ specifier head specifier head specifier specifier head
728 ^ head
729 ^ head head head head head head
735 ^ head head
737 ^ head
738 ^ head head specifier specifier head head head
745 ^ head
746 ^ head head definer specifier head head specifier head connector specifier definer specifier head qualifier specifier head connector head specifier specifier head
767 ^ head head specifier specifier head
772 ^ head head
774 ^ specifier head specifier head specifier head
780 ^ head
781 ^ head head head head
785 ^ head head head head
789 ^ head head specifier head qualifier
794 ^ head head head
797 ^ head
798 ^ head head head
801 ^ head head specifier head
805 ^ head
806 ^ head qualifier head specifier head specifier head specifier head
815 ^ head
816 ^ head head specifier head connector specifier head qualifier
824 ^ head head specifier head qualifier
829 ^ head head
831 ^ specifier head specifier head specifier head
837 ^ specifier head head head specifier head connector specifier head qualifier
847 ^ head head specifier head qualifier
852 ^ head head
854 ^ head head head specifier head specifier specifier head qualifier definer head
865 ^ head head
867 ^ head head specifier head head specifier specifier head specifier head
877 ^ head
878 ^ head head specifier head
882 ^ head head
884 ^ head head
886 ^ specifier head specifier specifier head
891 ^ head head head
894 ^ specifier head
896 ^ specifier head definer head head specifier head
903 ^ head specifier specifier head specifier head
909 ^ head head
911 ^ head
912 ^ head head specifier head specifier head
918 ^ head head head
921 ^ specifier head specifier head specifier head
927 ^ head
928 ^ head
929 ^ head specifier specifier head
933 ^ head specifier head qualifier
937 ^ head head specifier head qualifier
942 ^ definer head
944 ^ specifier head head specifier head qualifier specifier head qualifier
953 ^ head head definer specifier specifier head qualifier
960 ^ specifier head
962 ^ head head
964 ^ qualifier head connector head definer
969 ^ head head specifier head head
974 ^ head definer specifier head connector definer specifier head specifier head
984 ^ head head specifier specifier head definer specifier head
992 ^ head specifier head qualifier
996 ^ head head head specifier head connector head
1003 ^ head specifier specifier head qualifier head head
1010 ^ head qualifier head head head
1015 ^ head specifier specifier
1018 ^ head head
1020 ^ head head head head specifier head
1026 ^ head head head
1029 ^ head specifier head
1032 ^ head head specifier head
1036 ^ head head head
1039 ^ head head specifier head
1043 ^ specifier specifier head definer head head specifier head
1051 ^ head head specifier head specifier specifier head specifier head head
1061 ^ * head
1063 ^ head
1064 ^ head head head definer head
1069 ^ head specifier head head
1073 ^ head head head head specifier head specifier head
1081 ^ specifier head specifier head head head qualifier head
1089 ^ head head head head
1093 ^ specifier head head
1096 ^ head head head specifier head definer connector head
1104 ^ qualifier specifier head specifier specifier head qualifier
1111 ^ head head specifier head qualifier
1116 ^ head head specifier head qualifier specifier specifier head
1124 ^ specifier head
1126 ^ head head head definer
1130 ^ head head specifier head specifier specifier head specifier specifier head specifier specifier head
1143 ^ specifier head specifier head
1147 ^ specifier head
1149 ^ head head head
1152 ^ head
1153 ^ head head head
1156 ^ specifier head head
1159 ^ head head head specifier head
1164 ^ head head specifier head head specifier head
1171 ^ head head
1173 ^ head head head head head
1178 ^ head definer head
1181 ^ head head head
1184 ^ head head specifier head head head specifier specifier head
1193 ^ head head
1195 ^ head head specifier head
1199 ^ head head specifier head specifier head
1205 ^ head specifier head
1208 ^ head head specifier head
1212 ^ head head
1214 ^ head specifier specifier head
1218 ^ head
1219 ^ head head specifier head qualifier specifier head
1226 ^ specifier head head
1229 ^ head specifier head head specifier specifier head specifier specifier head
1239 ^ head specifier specifier head
1243 ^ head
1244 ^ head head definer connector head definer head head
1252 ^ head
1253 ^ head
1254 ^ specifier head head head
1258 ^ head head head
1261 ^ specifier head
1263 ^ head
1264 ^ head specifier head definer head head
1270 ^ head head
1272 ^ head head
1274 ^ head
1275 ^ head specifier head head head specifier head
1282 ^ head specifier definer head
1286 ^ head specifier head qualifier
1290 ^ head head head specifier head specifier specifier definer head
1299 ^ head head head specifier specifier head specifier head
1307 ^ head head head
1310 ^ head head head
1313 ^ specifier head
1315 ^ head head head
1318 ^ head head
1320 ^ head specifier head qualifier head specifier head
1327 ^ head specifier head head head
1332 ^ head head specifier head specifier head qualifier
1339 ^ head head specifier head head
1344 ^ head
1345 ^ head head head specifier head qualifier
1351 ^ head head head specifier head specifier head head definer
1360 ^ head head head definer specifier head specifier head connector specifier head qualifier
1372 ^ head head head
1375 ^ head head
1377 ^ definer head
1379 ^ head
1380 ^ head head head
1383 ^ head head head specifier head
1388 ^ head head
1390 ^ head head
1392 ^ head specifier head qualifier head
1397 ^ head head head head
1401 ^ head head head specifier head
1406 ^ head head
1408 ^ head head
1410 ^ head head head
1413 ^ head head
1415 ^ head head head head specifier specifier head
1422 ^ head
1423 ^ head specifier head
1426 ^ head head specifier head specifier head specifier head head connector head
1437 ^ head head
1439 ^ specifier head specifier head specifier head
1445 ^ head
1446 ^ head qualifier connector head head head head specifier specifier head head specifier head
1459 ^ specifier head
1461 ^ specifier head specifier head head head
1467 ^ definer
1468 ^ head specifier head specifier head connector head qualifier
1476 ^ head head head
1479 ^ specifier head head specifier head
1484 ^ head
1485 ^ head head
1487 ^ head
1488 ^ head head specifier head specifier head
1494 ^ head head specifier specifier head specifier head head definer head head
1505 ^ specifier head head connector head specifier head qualifier
1513 ^ head head specifier specifier head
1518 ^ head head head
