Word Function ^ Clause Function ^ Gloss
definer ^ adjunct ^ three,
definer ^ adjunct ^ these things
definer ^ adjunct ^ fine
definer ^ adjunct ^ all?
definer ^ adjunct ^ a secluded
definer ^ adjunct ^ charging,
definer ^ adjunct ^ of that
definer ^ adjunct ^ this,
definer ^ adjunct ^ blind
definer ^ adjunct ^ this.
definer ^ adjunct ^ five
definer ^ adjunct ^ how many
definer ^ adjunct ^ seven
definer ^ adjunct ^ peter
definer ^ adjunct ^ barjona!
definer ^ adjunct ^ third
definer ^ adjunct ^ three
definer ^ adjunct ^ bright
definer ^ adjunct ^ to this,
definer ^ adjunct ^ of these.
definer ^ adjunct ^ to any
definer ^ adjunct ^ a hundred
definer ^ adjunct ^ of two
definer ^ adjunct ^ same
definer ^ adjunct ^ many.
definer ^ adjunct ^ eternal
definer ^ adjunct ^ the third
definer ^ adjunct ^ eleventh
definer ^ adjunct ^ yours
definer ^ adjunct ^ to this
definer ^ adjunct ^ very great
definer ^ adjunct ^ what
definer ^ adjunct ^ this?
definer ^ adjunct ^ one,
definer ^ adjunct ^ two,
definer ^ adjunct ^ other
definer ^ adjunct ^ to those?
definer ^ adjunct ^ [the] wretches,
definer ^ adjunct ^ to other
definer ^ adjunct ^ own
definer ^ adjunct ^ seventh.
definer ^ adjunct ^ a lawyer,
definer ^ adjunct ^ which
definer ^ adjunct ^ wicked
definer ^ adjunct ^ ten
definer ^ adjunct ^ beautiful
definer ^ adjunct ^ iscariot,
definer ^ adjunct ^ thirty
definer ^ adjunct ^ innocent.
definer ^ adjunct ^ barabbas.
definer ^ adjunct ^ present
definer ^ adjunct ^ the eleven
definer ^ adjunct ^ of judea
definer ^ adjunct ^ jordan
definer ^ adjunct ^ a belt
definer ^ adjunct ^ those
definer ^ adjunct ^ zebedee
definer ^ adjunct ^ of nazareth?
definer ^ adjunct ^ loud,
definer ^ adjunct ^ new?
definer ^ adjunct ^ of various
definer ^ adjunct ^ still much,
definer ^ adjunct ^ solitary
definer ^ adjunct ^ as long as
definer ^ adjunct ^ worse
definer ^ adjunct ^ new.”
definer ^ adjunct ^ the high priest,
definer ^ adjunct ^ herod;
definer ^ adjunct ^ righteous
definer ^ adjunct ^ holy;
definer ^ adjunct ^ yourselves
definer ^ adjunct ^ [a] solitary
definer ^ adjunct ^ a great
definer ^ adjunct ^ two hundred
definer ^ adjunct ^ green
definer ^ adjunct ^ full,
definer ^ adjunct ^ five thousand
definer ^ adjunct ^ [the] fourth
definer ^ adjunct ^ with defiled
definer ^ adjunct ^ with unwashed
definer ^ adjunct ^ [as] doctrines
definer ^ adjunct ^ like [things]
definer ^ adjunct ^ everything
definer ^ adjunct ^ evil,
definer ^ adjunct ^ slander,
definer ^ adjunct ^ pride,
definer ^ adjunct ^ foolishness.
definer ^ adjunct ^ a few.
definer ^ adjunct ^ of how many
definer ^ adjunct ^ one.’
