clause word index ^ length
175 ^ 3
249 ^ 2
896 ^ 3
944 ^ 2
2310 ^ 2
3420 ^ 2
4468 ^ 2
5165 ^ 2
5782 ^ 2
5800 ^ 2
5802 ^ 3
6085 ^ 2
6108 ^ 2
6651 ^ 2
6666 ^ 2
6712 ^ 3
7434 ^ 2
7703 ^ 2
8751 ^ 2
8889 ^ 2
9710 ^ 2
9810 ^ 2
11544 ^ 2
11833 ^ 2
12126 ^ 2
12622 ^ 3
13318 ^ 2
13333 ^ 2
13567 ^ 3
13601 ^ 3
13688 ^ 2
14511 ^ 2
14690 ^ 2
14747 ^ 2
14754 ^ 3
14757 ^ 2
15256 ^ 2
16736 ^ 4
17289 ^ 3
17659 ^ 2
17672 ^ 3
18069 ^ 3
18264 ^ 2
18558 ^ 2
18816 ^ 2
19381 ^ 2
20315 ^ 2
21803 ^ 2
22527 ^ 4
22616 ^ 2
24664 ^ 2
25798 ^ 2
26131 ^ 2
26459 ^ 2
27289 ^ 2
27347 ^ 2
27354 ^ 3
27357 ^ 3
28332 ^ 4
29579 ^ 2
30036 ^ 3
30066 ^ 2
33131 ^ 3
34613 ^ 2
35240 ^ 3
37261 ^ 2
37947 ^ 2
39348 ^ 2
39487 ^ 2
39826 ^ 2
40131 ^ 2
40420 ^ 2
42396 ^ 2
44534 ^ 2
45059 ^ 3
45960 ^ 2
46277 ^ 2
48527 ^ 2
50925 ^ 2
51140 ^ 2
51683 ^ 3
51755 ^ 3
53194 ^ 2
53415 ^ 2
53574 ^ 2
53737 ^ 2
53792 ^ 2
54623 ^ 3
54924 ^ 2
58177 ^ 2
59165 ^ 2
60284 ^ 2
61369 ^ 2
62185 ^ 3
62188 ^ 3
62241 ^ 2
63129 ^ 2
64369 ^ 2
64755 ^ 2
66096 ^ 2
66532 ^ 2
66919 ^ 2
67492 ^ 2
67916 ^ 3
68058 ^ 3
68364 ^ 2
69797 ^ 2
70532 ^ 2
72245 ^ 2
72309 ^ 2
72786 ^ 2
73073 ^ 2
74790 ^ 2
74808 ^ 2
75353 ^ 2
75637 ^ 2
75836 ^ 2
75925 ^ 2
76035 ^ 2
77415 ^ 2
77668 ^ 2
77742 ^ 2
77855 ^ 2
78511 ^ 3
79512 ^ 2
79626 ^ 2
80268 ^ 2
80636 ^ 2
81014 ^ 2
81309 ^ 2
82223 ^ 2
82806 ^ 2
82968 ^ 2
82977 ^ 2
83021 ^ 3
83510 ^ 2
83632 ^ 2
83829 ^ 3
83832 ^ 3
83900 ^ 2
83902 ^ 2
84957 ^ 2
85129 ^ 2
85783 ^ 2
85845 ^ 2
87083 ^ 2
87233 ^ 2
87797 ^ 2
88164 ^ 2
88280 ^ 2
88287 ^ 2
88484 ^ 2
88997 ^ 2
90171 ^ 2
90286 ^ 2
90604 ^ 2
91690 ^ 2
91764 ^ 2
92353 ^ 2
92724 ^ 2
92909 ^ 2
93031 ^ 2
93377 ^ 3
93663 ^ 2
94750 ^ 2
94766 ^ 2
94860 ^ 2
95051 ^ 2
95581 ^ 2
96116 ^ 3
96822 ^ 2
96956 ^ 2
97376 ^ 2
97553 ^ 2
97614 ^ 2
97685 ^ 2
97687 ^ 3
97695 ^ 2
97981 ^ 2
98137 ^ 3
98501 ^ 2
98659 ^ 2
99037 ^ 2
99395 ^ 3
99879 ^ 2
100610 ^ 2
100689 ^ 2
102033 ^ 3
102067 ^ 2
102408 ^ 2
103178 ^ 2
103325 ^ 2
103424 ^ 2
103627 ^ 2
103710 ^ 2
105008 ^ 2
107067 ^ 2
107505 ^ 2
107836 ^ 2
107854 ^ 3
109734 ^ 2
110270 ^ 2
110272 ^ 3
110275 ^ 5
110465 ^ 2
110645 ^ 2
110647 ^ 3
110896 ^ 2
111457 ^ 2
111476 ^ 3
111743 ^ 2
111901 ^ 2
111904 ^ 2
111907 ^ 2
111910 ^ 2
112580 ^ 2
112757 ^ 2
113873 ^ 2
113911 ^ 2
113982 ^ 2
114092 ^ 2
114153 ^ 2
114218 ^ 2
114345 ^ 2
114352 ^ 2
115182 ^ 2
115184 ^ 2
115186 ^ 3
115456 ^ 3
115726 ^ 2
115743 ^ 2
117286 ^ 2
117408 ^ 2
118049 ^ 3
118121 ^ 2
118385 ^ 4
118423 ^ 2
119049 ^ 2
119150 ^ 2
120221 ^ 2
120399 ^ 2
121654 ^ 2
122698 ^ 2
123323 ^ 2
123567 ^ 2
124083 ^ 2
124089 ^ 2
124095 ^ 2
124101 ^ 2
124107 ^ 2
124113 ^ 2
124485 ^ 2
124846 ^ 2
124848 ^ 3
124968 ^ 3
127548 ^ 2
128450 ^ 2
128452 ^ 3
131941 ^ 2
134054 ^ 2
136232 ^ 2
136265 ^ 2
136942 ^ 2
136944 ^ 4
137104 ^ 2
