subclause word index ^ length
1 ^ [the] book
9 ^ abraham
13 ^ isaac
18 ^ jacob
27 ^ judah
38 ^ perez
43 ^ hezron
48 ^ ram
53 ^ amminadab
58 ^ nahshon
63 ^ salmon
71 ^ boaz
79 ^ obed
84 ^ jesse
91 ^ david
100 ^ solomon
105 ^ rehoboam
110 ^ abijah
115 ^ asa
120 ^ jehoshaphat
125 ^ joram
130 ^ uzziah
135 ^ jotham
140 ^ ahaz
145 ^ hezekiah
150 ^ manasseh
155 ^ amos
160 ^ josiah
178 ^ jeconiah
182 ^ shealtiel
187 ^ zerubbabel
192 ^ abiud
197 ^ eliakim
202 ^ azor
207 ^ zadok
212 ^ achim
217 ^ eliud
222 ^ eleazar
227 ^ matthan
232 ^ jacob
243 ^ jesus,
247 ^ all
285 ^ the mother of him mary
294 ^ of them,
302 ^ joseph
320 ^ of him
323 ^ an angel of [the] lord
358 ^ he
368 ^ this
383 ^ the virgin
397 ^ which
402 ^ - god.
406 ^ - joseph
415 ^ the angel of [the] lord,
437 ^ -
451 ^ magi
460 ^ the [one]
479 ^ - king herod,
484 ^ all jerusalem
501 ^ the christ
504 ^ -
519 ^ you,
535 ^ who
543 ^ herod,
574 ^ i also
578 ^ -
586 ^ the star
588 ^ which
601 ^ the child.
659 ^ of them,
661 ^ an angel of [the] lord
690 ^ herod
697 ^ -
736 ^ herod,
781 ^ a voice
789 ^ rachel
803 ^ - of herod,
806 ^ an angel of [the] lord
855 ^ archelaus
900 ^ john
914 ^ the kingdom
918 ^ this
928 ^ [the] voice
942 ^ himself
960 ^ -
973 ^ jerusalem,
975 ^ all - judea,
978 ^ and all the region around
1012 ^ who
1041 ^ - god
1053 ^ the ax
1073 ^ i
1096 ^ he
1104 ^ whose - winnowing fork [is]
1132 ^ - jesus
1147 ^ -
1153 ^ i
1160 ^ you
1166 ^ - jesus
1186 ^ - jesus
1197 ^ the heavens,
1214 ^ a voice
1219 ^ this
1230 ^ - jesus
1265 ^ the stones these,
1270 ^ -
1280 ^ the man,
1293 ^ the devil
1341 ^ - jesus,
1354 ^ the devil
1386 ^ - jesus,
1404 ^ the devil,
1408 ^ angels
1416 ^ john
1446 ^ land of zebulun
1448 ^ and land
1459 ^ the people
1476 ^ a light
1482 ^ - jesus
1490 ^ the kingdom
1532 ^ -
1571 ^ -
1612 ^ the news of him
1643 ^ crowds great
1668 ^ of him,
1671 ^ the disciples of him.
1683 ^ the poor
1690 ^ the kingdom
1698 ^ they
1701 ^ the meek,
1704 ^ they
1716 ^ they
1719 ^ the merciful,
1722 ^ they
1725 ^ the pure
1730 ^ they
1735 ^ the peacemakers,
1738 ^ they
1750 ^ the kingdom
1774 ^ the reward of you
1789 ^ you
1797 ^ the salt
1815 ^ you
1823 ^ a city
1850 ^ the light of you
1893 ^ the heaven
1895 ^ and the earth,
1898 ^ iota one,
1900 ^ or one stroke of a letter,
1911 ^ everything
1913 ^ whoever
1935 ^ whoever
1941 ^ this [one]
1956 ^ your - righteousness
1979 ^ whoever
1987 ^ i
2002 ^ whoever
2014 ^ whoever
2038 ^ the brother of you
2084 ^ the accuser
2089 ^ the judge
2115 ^ i
2137 ^ the eye of you
2155 ^ one
2161 ^ all the body of you
2170 ^ the right of you hand
2187 ^ one
2193 ^ all the body of you
2202 ^ whoever
2211 ^ i
2229 ^ whoever
2249 ^ i
2301 ^ the statement of you,
2304 ^ yes,
2306 ^ [and] ‘no,
2308 ^ the
2326 ^ i
2335 ^ whoever
2364 ^ whoever
2397 ^ i
2446 ^ the tax collectors
2463 ^ the gentiles
2470 ^ you
2473 ^ the father of you
2517 ^ the hypocrites
2539 ^ you
2545 ^ the left [hand] of you
2550 ^ the right hand of you,
2555 ^ your - giving
2562 ^ the father of you,
2604 ^ you
2627 ^ the father of you,
2642 ^ the pagans,
2658 ^ the father of you
2666 ^ your
2667 ^ asking
2672 ^ you:
2680 ^ the name of you.
2684 ^ the kingdom of you;
2688 ^ the will of you,
2713 ^ we
2741 ^ the father of you
2753 ^ the father of you
2786 ^ you
2813 ^ the father of you,
2831 ^ moth
2832 ^ and rust
2837 ^ thieves
2848 ^ neither moth
2850 ^ nor rust
2855 ^ thieves
2863 ^ the treasure of you,
2869 ^ the heart of you.
2877 ^ the eye.
2882 ^ the eye of you
2886 ^ [the] whole - body of you
2894 ^ the eye of you
2899 ^ all the body of you
2907 ^ the light
2914 ^ that darkness
2917 ^ no one
2965 ^ the life
2972 ^ the body
2992 ^ the father of you
3000 ^ you
3004 ^ who
3038 ^ solomon
3039 ^ in all the glory of him
3046 ^ one of these.
3061 ^ - god
3085 ^ the gentiles
3090 ^ the father of you
3111 ^ these things all
3121 ^ -
3129 ^ the trouble of it.
