clause word index ^ length
1010 ^ 2
2673 ^ 2
6009 ^ 2
6656 ^ 2
8941 ^ 2
9035 ^ 2
9499 ^ 2
10053 ^ 2
10877 ^ 2
11956 ^ 2
11973 ^ 2
13707 ^ 2
13731 ^ 2
13755 ^ 2
13778 ^ 2
13876 ^ 2
13923 ^ 2
13942 ^ 2
13960 ^ 2
13999 ^ 2
14053 ^ 2
15405 ^ 2
16370 ^ 2
16432 ^ 2
17687 ^ 2
17689 ^ 2
18722 ^ 2
20939 ^ 2
21482 ^ 2
24051 ^ 2
24821 ^ 2
25390 ^ 3
25406 ^ 2
29083 ^ 3
29086 ^ 3
29677 ^ 2
31803 ^ 2
36660 ^ 2
37443 ^ 2
38227 ^ 2
40148 ^ 3
41142 ^ 3
43825 ^ 2
43874 ^ 2
43965 ^ 2
44257 ^ 2
44273 ^ 2
44590 ^ 2
44664 ^ 2
47867 ^ 2
48698 ^ 2
58517 ^ 2
61678 ^ 2
61943 ^ 2
62804 ^ 2
64141 ^ 3
64144 ^ 4
64493 ^ 2
64518 ^ 2
64541 ^ 2
64760 ^ 2
65059 ^ 2
65466 ^ 2
68348 ^ 2
69155 ^ 2
69292 ^ 2
69433 ^ 2
73509 ^ 2
76556 ^ 2
79037 ^ 2
80316 ^ 2
81169 ^ 2
81171 ^ 3
81233 ^ 2
81279 ^ 2
81599 ^ 2
81719 ^ 2
81754 ^ 2
82198 ^ 2
85893 ^ 2
89505 ^ 3
89561 ^ 2
90493 ^ 2
93902 ^ 2
94672 ^ 2
95955 ^ 2
96760 ^ 2
96765 ^ 2
96797 ^ 3
102369 ^ 2
103068 ^ 2
105686 ^ 2
105726 ^ 2
105876 ^ 2
105912 ^ 2
105927 ^ 2
105987 ^ 2
106915 ^ 2
107204 ^ 2
107543 ^ 2
107571 ^ 2
109097 ^ 2
109106 ^ 2
109116 ^ 2
109129 ^ 2
109139 ^ 2
109195 ^ 2
112051 ^ 2
113202 ^ 3
113351 ^ 2
113695 ^ 2
115748 ^ 2
116178 ^ 2
118619 ^ 2
119794 ^ 2
120579 ^ 2
120775 ^ 3
120816 ^ 3
120967 ^ 2
121039 ^ 3
121171 ^ 2
121279 ^ 3
121389 ^ 2
121562 ^ 2
121582 ^ 2
121960 ^ 2
122144 ^ 2
122274 ^ 2
122976 ^ 2
123106 ^ 2
123202 ^ 2
125290 ^ 2
130026 ^ 2
130028 ^ 4
130625 ^ 2
130627 ^ 2
130629 ^ 2
131108 ^ 2
132716 ^ 2
133094 ^ 2
134327 ^ 2
134337 ^ 2
134600 ^ 2
135468 ^ 3
135614 ^ 2
135764 ^ 2
135840 ^ 2
135867 ^ 3
135870 ^ 3
135873 ^ 3
136103 ^ 4
137987 ^ 2
