clause word index ^ length
244 ^ 2
291 ^ 3
374 ^ 2
461 ^ 2
554 ^ 2
694 ^ 2
721 ^ 2
774 ^ 2
831 ^ 2
886 ^ 2
921 ^ 2
1018 ^ 2
1143 ^ 2
1254 ^ 2
1439 ^ 2
1461 ^ 2
1469 ^ 2
1505 ^ 2
1635 ^ 2
1695 ^ 2
1709 ^ 2
1743 ^ 2
1992 ^ 3
2120 ^ 3
2124 ^ 3
2216 ^ 3
2297 ^ 2
2349 ^ 2
2373 ^ 2
2378 ^ 2
2407 ^ 3
2438 ^ 2
2490 ^ 3
2565 ^ 2
2630 ^ 2
2664 ^ 2
2816 ^ 2
2942 ^ 2
3252 ^ 2
3256 ^ 2
3260 ^ 2
3310 ^ 2
3349 ^ 2
3357 ^ 2
3369 ^ 2
3377 ^ 2
3458 ^ 2
3470 ^ 2
3519 ^ 2
3572 ^ 2
3800 ^ 2
3911 ^ 2
3926 ^ 2
4210 ^ 2
4352 ^ 2
4427 ^ 2
4909 ^ 2
4956 ^ 2
4978 ^ 2
5199 ^ 2
5207 ^ 2
5351 ^ 3
5365 ^ 2
5491 ^ 2
5503 ^ 2
5529 ^ 2
5537 ^ 2
5546 ^ 2
5556 ^ 2
5559 ^ 2
5569 ^ 2
5614 ^ 2
5642 ^ 2
5815 ^ 2
5818 ^ 2
5917 ^ 2
5958 ^ 2
6053 ^ 2
6073 ^ 2
6345 ^ 2
6625 ^ 4
6948 ^ 2
7042 ^ 2
7044 ^ 2
7047 ^ 3
7077 ^ 2
7088 ^ 2
7127 ^ 2
7201 ^ 2
7291 ^ 2
7307 ^ 2
7539 ^ 3
7641 ^ 2
7685 ^ 2
7722 ^ 2
7772 ^ 2
7806 ^ 2
8203 ^ 3
8387 ^ 2
8695 ^ 2
8775 ^ 2
8784 ^ 2
8826 ^ 2
8860 ^ 2
8902 ^ 2
8979 ^ 2
9021 ^ 2
9104 ^ 2
9106 ^ 2
9109 ^ 2
9214 ^ 2
9219 ^ 3
9489 ^ 2
10056 ^ 2
10353 ^ 2
10517 ^ 2
10849 ^ 2
10856 ^ 2
10867 ^ 2
10912 ^ 3
10992 ^ 2
11147 ^ 2
11222 ^ 2
11283 ^ 3
11404 ^ 2
11643 ^ 2
11750 ^ 3
12042 ^ 2
12071 ^ 2
12150 ^ 2
12154 ^ 2
12163 ^ 2
12208 ^ 2
12221 ^ 3
12224 ^ 2
12267 ^ 3
12270 ^ 2
12301 ^ 2
12633 ^ 2
12796 ^ 2
12833 ^ 2
12903 ^ 2
12918 ^ 2
13026 ^ 2
13028 ^ 2
13040 ^ 2
13339 ^ 2
13454 ^ 3
13605 ^ 3
13724 ^ 2
13757 ^ 2
13789 ^ 2
13822 ^ 2
13867 ^ 4
14040 ^ 2
14136 ^ 2
14142 ^ 2
14185 ^ 2
14364 ^ 3
14409 ^ 2
14419 ^ 2
14462 ^ 2
14919 ^ 2
14942 ^ 5
14974 ^ 3
14988 ^ 3
15127 ^ 3
15196 ^ 3
15446 ^ 2
15453 ^ 2
15553 ^ 2
15666 ^ 2
15673 ^ 2
15722 ^ 2
15724 ^ 2
15726 ^ 2
15728 ^ 2
15730 ^ 3
15795 ^ 3
15812 ^ 2
15920 ^ 3
15951 ^ 2
16078 ^ 2
16124 ^ 2
16250 ^ 2
16502 ^ 2
16615 ^ 2
16798 ^ 2
16887 ^ 2
16953 ^ 2
17037 ^ 2
17119 ^ 2
17133 ^ 2
17178 ^ 3
17249 ^ 2
17329 ^ 2
17485 ^ 3
17580 ^ 2
17651 ^ 2
17772 ^ 2
17805 ^ 3
18017 ^ 2
18073 ^ 2
18093 ^ 2
18201 ^ 3
18386 ^ 2
18499 ^ 3
18502 ^ 3
18851 ^ 2
18856 ^ 2
18925 ^ 2
19341 ^ 2
19603 ^ 2
19703 ^ 4
19707 ^ 3
19710 ^ 4
19714 ^ 2
20185 ^ 2
20190 ^ 3
20220 ^ 4
20233 ^ 4
20353 ^ 2
20380 ^ 2
20861 ^ 2
21026 ^ 2
21044 ^ 2
21053 ^ 2
21058 ^ 2
21068 ^ 2
21072 ^ 2
21075 ^ 3
21095 ^ 2
21301 ^ 2
21551 ^ 2
21687 ^ 2
21762 ^ 2
21911 ^ 2
21955 ^ 2
21988 ^ 2
22080 ^ 2
22083 ^ 2
22279 ^ 2
22335 ^ 3
22477 ^ 2
22666 ^ 2
22749 ^ 2
22779 ^ 2
22884 ^ 2
23349 ^ 3
23742 ^ 2
23792 ^ 3
24110 ^ 3
24135 ^ 2
24367 ^ 2
